reporting_month,account_id,product,tenure_months,credit_limit,spend,balance,revolve_balance,delinquency_bucket
2023-09-01,100752,Cashback,24,10000,400.5,2749.05,717.91,Current
2023-09-01,100753,Cashback,92,5000,196.76,1903.84,1248.8,Current
2023-09-01,100754,Cashback,17,5000,0.0,2828.89,1488.91,Current
2023-09-01,100755,Travel Reward,73,25000,288.52,12557.59,0.0,30-59 DPD
2023-09-01,100756,Cashback,75,2500,695.95,349.86,180.32,Current
2023-09-01,100757,Travel Reward,79,15000,531.55,2209.1,0.0,Current
2023-09-01,100758,Cashback,122,2500,43.41,1997.27,0.0,Current
2023-09-01,100759,Student,122,15000,102.58,1470.1,0.0,Current
2023-09-01,100760,Travel Reward,68,5000,0.0,1029.0,419.03,Current
2023-09-01,100761,Cashback,23,2500,2000.0,180.49,50.96,Current
2023-09-01,100762,Cashback,66,10000,0.0,4014.92,0.0,Current
2023-09-01,100763,Student,88,10000,92.87,7242.53,0.0,Current
2023-09-01,100764,Cashback,21,15000,0.0,6436.52,2880.29,Current
2023-09-01,100765,Travel Reward,24,2500,169.97,1666.53,1378.45,Current
2023-09-01,100766,Low APR,47,2500,0.0,147.52,92.05,Current
2023-09-01,100767,Travel Reward,100,15000,63.64,4526.19,0.0,Current
2023-09-01,100768,Cashback,33,10000,82.67,2820.91,0.0,Current
2023-09-01,100769,Low APR,64,1000,229.77,400.35,126.05,Current
2023-09-01,100770,Travel Reward,35,2500,469.05,476.25,0.0,Current
2023-09-01,100771,Cashback,119,25000,0.0,6514.64,0.0,Current
2023-09-01,100772,Student,44,1000,397.4,158.99,0.0,1-29 DPD
2023-09-01,100773,Cashback,29,5000,0.0,403.14,260.63,Current
2023-09-01,100774,Student,58,2500,208.53,1147.83,0.0,Current
2023-09-01,100775,Cashback,14,5000,175.24,2686.75,2170.99,Current
2023-09-01,100776,Travel Reward,34,15000,204.19,6315.09,0.0,Current
2023-09-01,100777,Student,68,5000,94.27,156.63,35.46,Current
2023-09-01,100778,Cashback,96,10000,179.89,1712.89,1364.67,Current
2023-09-01,100779,Travel Reward,73,2500,0.0,320.1,0.0,Current
2023-09-01,100780,Low APR,16,5000,0.0,2825.23,0.0,Current
2023-09-01,100781,Cashback,104,1000,551.68,445.32,174.22,Current
2023-09-01,100782,Low APR,61,2500,0.0,1416.11,390.52,Current
2023-09-01,100783,Cashback,16,5000,520.43,320.61,97.33,30-59 DPD
2023-09-01,100784,Cashback,107,1000,391.15,132.55,0.0,Current
2023-09-01,100785,Travel Reward,117,5000,0.0,2783.26,318.22,Current
2023-09-01,100786,Cashback,95,1000,0.0,220.74,127.91,Current
2023-09-01,100787,Low APR,15,2500,321.02,889.25,0.0,Current
2023-09-01,100788,Cashback,96,1000,34.88,329.71,0.0,Current
2023-09-01,100789,Cashback,50,5000,0.0,2835.9,0.0,Current
2023-09-01,100790,Low APR,69,10000,29.83,2708.54,0.0,Current
2023-09-01,100791,Low APR,117,1000,167.7,483.99,400.34,Current
2023-09-01,100792,Cashback,22,5000,26.14,1034.22,0.0,Current
2023-09-01,100793,Travel Reward,28,5000,300.22,468.38,0.0,Current
2023-09-01,100794,Travel Reward,104,5000,0.0,3035.84,0.0,Current
2023-09-01,100795,Travel Reward,121,1000,108.19,298.99,0.0,Current
2023-09-01,100796,Low APR,14,2500,0.0,2250.0,2250.0,90+ DPD
2023-09-01,100797,Travel Reward,71,5000,165.96,930.52,600.59,Current
2023-09-01,100798,Cashback,45,1000,0.0,38.85,28.68,60-89 DPD
2023-09-01,100799,Cashback,32,15000,129.09,2760.03,0.0,Current
2023-09-01,100800,Low APR,54,2500,0.0,1305.76,0.0,1-29 DPD
2023-09-01,100801,Cashback,91,10000,0.0,5721.46,4982.9,Current
2023-09-01,100802,Cashback,15,15000,134.97,3297.25,1985.65,Current
2023-09-01,100803,Cashback,99,1000,24.23,444.6,285.13,30-59 DPD
2023-09-01,100804,Travel Reward,57,5000,2428.84,3280.04,0.0,Current
2023-09-01,100805,Travel Reward,118,10000,3489.04,1710.12,368.43,Current
2023-09-01,100806,Travel Reward,100,5000,0.0,1767.37,1538.26,Current
2023-09-01,100807,Cashback,86,1000,290.66,269.71,0.0,Current
2023-09-01,100808,Travel Reward,46,2500,0.0,582.79,0.0,Current
2023-09-01,100809,Travel Reward,38,25000,0.0,5211.33,0.0,Current
2023-09-01,100810,Low APR,39,15000,354.45,6732.78,0.0,30-59 DPD
2023-09-01,100811,Cashback,53,2500,0.0,322.11,0.0,Current
2023-09-01,100812,Cashback,54,25000,80.75,5918.94,2015.21,Current
2023-09-01,100813,Low APR,102,1000,22.49,413.05,0.0,Current
2023-09-01,100814,Student,54,10000,168.02,3493.66,1330.56,Current
2023-09-01,100815,Low APR,63,15000,4827.02,3292.13,1254.15,Current
2023-09-01,100816,Travel Reward,75,2500,393.24,1044.07,633.63,Current
2023-09-01,100817,Low APR,41,5000,175.18,586.92,315.46,Current
2023-09-01,100818,Travel Reward,41,5000,613.12,1461.5,0.0,Current
2023-09-01,100819,Student,47,5000,95.44,1085.91,901.47,Current
2023-09-01,100820,Travel Reward,14,5000,3580.1,2170.84,0.0,1-29 DPD
2023-09-01,100821,Travel Reward,73,1000,211.47,718.25,0.0,Current
2023-09-01,100822,Cashback,39,2500,0.0,697.39,226.17,Current
2023-09-01,100823,Travel Reward,53,5000,54.63,2185.66,0.0,Current
2023-09-01,100824,Travel Reward,55,15000,585.06,3142.01,1589.41,Current
2023-09-01,100825,Cashback,111,10000,4.84,2273.72,679.33,Current
2023-09-01,100826,Travel Reward,30,15000,145.86,2879.1,0.0,Current
2023-09-01,100827,Travel Reward,110,5000,0.0,529.03,0.0,Current
2023-09-01,100828,Low APR,119,2500,98.48,324.82,87.14,Current
2023-09-01,100829,Cashback,111,2500,0.0,865.59,247.85,Current
2023-09-01,100830,Low APR,65,15000,11.56,5370.83,3165.77,Current
2023-09-01,100831,Low APR,42,5000,0.0,2167.77,943.23,Current
2023-09-01,100832,Travel Reward,51,10000,661.52,693.03,0.0,Current
2023-09-01,100833,Cashback,24,10000,1706.38,3768.99,1677.42,Current
2023-09-01,100834,Cashback,20,2500,161.19,522.64,0.0,Current
2023-09-01,100835,Cashback,39,25000,320.45,10888.43,1943.63,Current
2023-09-01,100836,Travel Reward,10,10000,698.07,5161.95,2645.07,Current
2023-09-01,100837,Cashback,63,5000,158.14,1530.13,0.0,Current
2023-09-01,100838,Travel Reward,19,15000,426.79,4322.69,0.0,Current
2023-09-01,100839,Cashback,52,5000,225.43,594.6,418.4,1-29 DPD
2023-09-01,100840,Travel Reward,57,15000,185.02,6143.45,0.0,Current
2023-09-01,100841,Travel Reward,37,2500,79.87,773.07,0.0,Current
2023-09-01,100842,Travel Reward,63,10000,3.38,543.26,344.16,Current
2023-09-01,100843,Travel Reward,24,5000,322.04,331.68,0.0,Current
2023-09-01,100844,Cashback,18,1000,171.02,395.68,0.0,Current
2023-09-01,100845,Cashback,44,5000,0.0,2419.15,558.52,Current
2023-09-01,100846,Travel Reward,65,5000,16.96,254.61,0.0,Current
2023-09-01,100847,Travel Reward,57,2500,394.59,559.94,0.0,Current
2023-09-01,100848,Low APR,17,2500,178.6,529.39,0.0,Current
2023-09-01,100849,Travel Reward,112,10000,206.86,2048.34,300.05,Current
2023-09-01,100850,Low APR,72,15000,3.98,4401.69,951.45,Current
2023-09-01,100851,Cashback,54,2500,231.65,1001.98,0.0,Current
2023-09-01,100852,Travel Reward,122,10000,0.0,2358.84,819.65,Current
2023-09-01,100853,Cashback,40,2500,0.0,575.16,0.0,Current
2023-09-01,100854,Cashback,87,10000,0.0,6367.54,2143.27,Current
2023-09-01,100855,Cashback,25,5000,245.82,727.93,544.77,1-29 DPD
2023-09-01,100856,Low APR,66,5000,123.61,704.46,537.51,Current
2023-09-01,100857,Cashback,23,5000,483.77,1227.97,849.05,Current
2023-09-01,100858,Travel Reward,28,2500,0.0,2250.0,2250.0,90+ DPD
2023-09-01,100859,Cashback,67,10000,0.0,9000.0,9000.0,Charge-off
2023-09-01,100860,Travel Reward,96,2500,17.28,157.98,122.65,Current
2023-09-01,100861,Low APR,49,2500,0.0,200.51,164.48,Current
2023-09-01,100862,Travel Reward,68,15000,0.0,9202.19,1294.28,Current
2023-09-01,100863,Travel Reward,109,5000,7.89,2050.05,1412.37,Current
2023-09-01,100864,Cashback,22,5000,0.0,1300.64,954.74,60-89 DPD
2023-09-01,100865,Student,75,25000,0.0,3347.09,1693.52,1-29 DPD
2023-09-01,100866,Travel Reward,99,5000,1331.31,1525.25,263.39,Current
2023-09-01,100867,Travel Reward,97,10000,900.08,1415.41,491.57,Current
2023-09-01,100868,Low APR,103,10000,1019.37,643.81,0.0,Current
2023-09-01,100869,Cashback,52,2500,595.8,376.04,69.08,Current
2023-09-01,100870,Travel Reward,107,2500,0.0,324.38,149.35,30-59 DPD
2023-09-01,100871,Cashback,51,10000,187.87,4720.04,0.0,Current
2023-09-01,100872,Student,122,5000,20.34,287.07,234.88,1-29 DPD
2023-09-01,100873,Travel Reward,71,1000,267.89,152.42,22.12,Current
2023-09-01,100874,Cashback,68,25000,233.48,13827.25,0.0,Current
2023-09-01,100875,Low APR,49,5000,0.0,3065.88,0.0,Current
2023-09-01,100876,Cashback,11,1000,307.67,444.87,328.8,Current
2023-09-01,100877,Low APR,40,2500,288.01,721.69,0.0,Current
2023-09-01,100878,Cashback,100,10000,0.0,4500.41,1450.81,Current
2023-09-01,100879,Cashback,95,5000,12.65,2834.07,1191.88,Current
2023-09-01,100880,Low APR,78,1000,100.19,54.24,0.0,1-29 DPD
2023-09-01,100881,Cashback,28,15000,234.84,318.72,0.0,30-59 DPD
2023-09-01,100882,Student,106,5000,275.59,2504.94,1360.94,Current
2023-09-01,100883,Travel Reward,38,5000,920.65,1355.14,0.0,Current
2023-09-01,100884,Low APR,23,2500,327.27,324.88,142.56,Current
2023-09-01,100885,Cashback,104,10000,0.0,3834.76,1544.39,Current
2023-09-01,100886,Student,81,15000,191.32,1413.17,0.0,Current
2023-09-01,100887,Travel Reward,120,2500,0.0,205.4,137.57,1-29 DPD
2023-09-01,100888,Travel Reward,96,5000,67.93,1875.03,0.0,Current
2023-09-01,100889,Cashback,10,2500,35.38,358.2,0.0,Current
2023-09-01,100890,Low APR,126,15000,920.49,2778.1,1116.82,Current
2023-09-01,100891,Cashback,125,2500,457.53,549.12,0.0,1-29 DPD
2023-09-01,100892,Cashback,102,5000,156.88,1031.4,477.51,Current
2023-09-01,100893,Low APR,22,10000,245.16,2975.56,0.0,Current
2023-09-01,100894,Low APR,63,5000,107.62,3022.72,0.0,Current
2023-09-01,100895,Cashback,95,2500,0.0,2250.0,2250.0,90+ DPD
2023-09-01,100896,Cashback,26,10000,0.0,5451.21,4301.98,Current
2023-09-01,100897,Low APR,125,1000,73.23,263.88,197.8,Current
2023-09-01,100898,Cashback,36,1000,81.64,238.43,193.21,Current
2023-09-01,100899,Travel Reward,83,2500,42.08,309.93,242.36,Current
2023-09-01,100900,Cashback,51,2500,131.11,294.49,183.69,Current
2023-09-01,100901,Cashback,26,10000,1795.32,1006.96,0.0,Current
2023-09-01,100902,Low APR,88,10000,95.72,1169.75,0.0,Current
2023-09-01,100903,Travel Reward,70,2500,80.63,385.4,339.37,Current
2023-09-01,100904,Travel Reward,42,5000,1977.65,997.01,0.0,30-59 DPD
2023-09-01,100905,Cashback,39,2500,135.98,587.78,240.72,Current
2023-09-01,100906,Cashback,44,5000,38.41,765.42,101.89,Current
2023-09-01,100907,Cashback,53,5000,0.0,694.34,510.43,Current
2023-09-01,100908,Cashback,39,5000,413.79,844.02,0.0,Current
2023-09-01,100909,Low APR,94,10000,0.0,3599.07,1032.37,Current
2023-09-01,100910,Cashback,27,1000,800.0,38.61,21.89,Current
2023-09-01,100911,Travel Reward,66,5000,0.0,515.7,0.0,Current
2023-09-01,100912,Cashback,97,2500,27.58,1146.78,125.97,Current
2023-09-01,100913,Travel Reward,77,2500,891.44,642.11,167.16,Current
2023-09-01,100914,Cashback,34,5000,34.74,804.93,0.0,Current
2023-09-01,100915,Cashback,42,15000,145.54,1702.03,1249.17,Current
2023-09-01,100916,Low APR,119,2500,0.0,507.02,0.0,Current
2023-09-01,100917,Cashback,20,5000,0.0,1977.52,0.0,Current
2023-09-01,100918,Travel Reward,86,10000,207.01,4636.66,3487.26,Current
2023-09-01,100919,Cashback,75,5000,0.0,2093.34,1849.18,Current
2023-09-01,100920,Travel Reward,86,10000,0.0,3708.92,2047.17,Current
2023-09-01,100921,Cashback,93,2500,2000.0,673.36,0.0,Current
2023-09-01,100922,Travel Reward,26,25000,210.26,5421.2,3011.6,Current
2023-09-01,100923,Low APR,56,25000,215.68,4076.45,0.0,1-29 DPD
2023-09-01,100924,Low APR,109,15000,153.36,5816.97,2343.84,Current
2023-09-01,100925,Cashback,24,5000,215.54,1747.06,0.0,Current
2023-09-01,100926,Travel Reward,74,5000,74.95,1066.3,592.98,Current
2023-09-01,100927,Cashback,70,2500,4.86,321.15,248.96,Current
2023-09-01,100928,Cashback,86,5000,66.95,3680.77,1323.99,Current
2023-09-01,100929,Student,92,25000,166.71,5571.82,0.0,Current
2023-09-01,100930,Student,29,15000,1032.57,1446.25,0.0,Current
2023-09-01,100931,Student,115,5000,106.16,2040.67,312.7,Current
2023-09-01,100932,Student,121,15000,1554.84,3052.13,2497.98,Current
2023-09-01,100933,Travel Reward,100,10000,2202.46,7855.07,5826.15,1-29 DPD
2023-09-01,100934,Travel Reward,115,25000,74.2,4796.59,0.0,Current
2023-09-01,100935,Cashback,110,2500,69.3,1356.04,0.0,Current
2023-09-01,100936,Travel Reward,51,2500,530.82,981.7,0.0,Current
2023-09-01,100937,Travel Reward,60,15000,11.79,6571.58,5640.91,Current
2023-09-01,100938,Low APR,50,5000,25.0,1484.89,181.59,Current
2023-09-01,100939,Cashback,102,10000,0.0,2270.18,645.16,60-89 DPD
2023-09-01,100940,Cashback,82,10000,0.0,1263.59,0.0,1-29 DPD
2023-09-01,100941,Student,98,2500,120.86,1103.54,751.56,1-29 DPD
2023-09-01,100942,Travel Reward,87,5000,36.01,2972.83,1586.74,Current
2023-09-01,100943,Cashback,91,25000,140.15,10435.02,0.0,Current
2023-09-01,100944,Cashback,18,5000,301.15,1497.15,0.0,Current
2023-09-01,100945,Cashback,34,5000,173.07,893.78,0.0,Current
2023-09-01,100946,Cashback,89,15000,292.71,4693.04,0.0,Current
2023-09-01,100947,Cashback,40,25000,136.67,6662.55,687.28,Current
2023-09-01,100948,Travel Reward,47,2500,0.0,522.53,0.0,Current
2023-09-01,100949,Cashback,126,15000,603.61,6965.02,0.0,Current
2023-09-01,100950,Low APR,121,10000,241.74,4056.64,535.75,Current
2023-09-01,100951,Low APR,119,10000,0.0,5105.97,0.0,Current
2023-09-01,100952,Travel Reward,15,10000,0.0,9000.0,9000.0,90+ DPD
2023-09-01,100953,Cashback,57,15000,0.0,13500.0,13500.0,90+ DPD
2023-09-01,100954,Student,15,2500,0.0,241.9,170.45,Current
2023-09-01,100955,Cashback,62,5000,807.3,200.19,151.58,Current
2023-09-01,100956,Low APR,127,2500,0.0,593.36,0.0,Current
2023-09-01,100957,Student,17,10000,154.21,3320.81,0.0,Current
2023-09-01,100958,Cashback,89,25000,0.0,9655.74,0.0,Current
2023-09-01,100959,Student,46,5000,0.0,2301.5,1962.19,Current
2023-09-01,100960,Travel Reward,40,15000,0.0,6355.24,0.0,Current
2023-09-01,100961,Cashback,41,15000,60.86,9024.48,0.0,Current
2023-09-01,100962,Student,82,5000,0.0,939.21,0.0,30-59 DPD
2023-09-01,100963,Travel Reward,69,5000,344.93,348.36,125.74,30-59 DPD
2023-09-01,100964,Student,12,10000,58.64,4025.0,3014.09,1-29 DPD
2023-09-01,100965,Travel Reward,26,5000,0.0,1370.8,565.7,Current
2023-09-01,100966,Cashback,63,5000,15.43,1105.41,931.0,Current
2023-09-01,100967,Travel Reward,122,1000,16.26,311.44,0.0,Current
2023-09-01,100968,Travel Reward,81,2500,99.68,228.23,0.0,60-89 DPD
2023-09-01,100969,Student,101,2500,0.0,193.75,0.0,Current
2023-09-01,100970,Travel Reward,78,5000,0.0,2014.65,0.0,Current
2023-09-01,100971,Cashback,93,1000,129.31,109.78,68.57,Current
2023-09-01,100972,Cashback,18,5000,0.0,986.06,0.0,30-59 DPD
2023-09-01,100973,Travel Reward,58,5000,30.35,1629.64,1460.52,Current
2023-09-01,100974,Travel Reward,107,5000,0.0,1526.91,0.0,Current
2023-09-01,100975,Travel Reward,58,15000,145.96,6405.81,0.0,Current
2023-09-01,100976,Travel Reward,43,10000,218.99,4072.72,0.0,Current
2023-09-01,100977,Cashback,37,5000,59.63,1998.99,0.0,30-59 DPD
2023-09-01,100978,Travel Reward,90,5000,1813.25,1003.49,0.0,30-59 DPD
2023-09-01,100979,Cashback,64,2500,1105.71,910.8,0.0,Current
2023-09-01,100980,Cashback,19,5000,531.23,1050.47,460.48,Current
2023-09-01,100981,Low APR,114,15000,971.02,2160.71,846.96,Current
2023-09-01,100982,Student,112,1000,0.0,190.34,0.0,Current
2023-09-01,100983,Low APR,111,5000,64.71,2321.59,236.26,1-29 DPD
2023-09-01,100984,Cashback,82,5000,65.19,316.58,0.0,Current
2023-09-01,100985,Travel Reward,26,2500,189.44,35.11,7.24,Current
2023-09-01,100986,Travel Reward,40,15000,0.0,1837.6,0.0,Current
2023-09-01,100987,Cashback,26,1000,143.22,288.6,0.0,Current
2023-09-01,100988,Travel Reward,61,5000,36.93,2212.61,1406.91,Current
2023-09-01,100989,Travel Reward,43,10000,0.0,2030.71,0.0,Current
2023-09-01,100990,Cashback,116,1000,59.89,557.91,0.0,Current
2023-09-01,100991,Cashback,25,5000,0.0,242.88,164.11,Current
2023-09-01,100992,Cashback,15,5000,87.95,469.14,0.0,Current
2023-09-01,100993,Travel Reward,49,10000,285.97,2132.86,0.0,Current
2023-09-01,100994,Cashback,11,1000,0.0,656.77,577.35,Current
2023-09-01,100995,Travel Reward,98,10000,138.03,1756.66,0.0,Current
2023-09-01,100996,Cashback,30,15000,0.0,6417.11,0.0,Current
2023-09-01,100997,Cashback,93,15000,786.1,5175.17,0.0,Current
2023-09-01,100998,Student,80,5000,0.0,2809.12,0.0,Current
2023-09-01,100999,Travel Reward,67,5000,460.17,294.03,0.0,Current
2023-09-01,101000,Travel Reward,91,5000,207.85,598.95,464.78,Current
2023-09-01,101001,Travel Reward,79,1000,45.48,495.58,261.44,Current
2023-09-01,101002,Cashback,40,2500,415.54,939.05,264.29,Current
2023-09-01,101003,Travel Reward,81,15000,0.0,4108.08,2473.18,Current
2023-09-01,101004,Cashback,113,5000,0.0,525.01,351.99,Current
2023-09-01,101005,Travel Reward,96,1000,8.89,240.91,35.03,Current
2023-09-01,101006,Low APR,35,10000,0.0,4484.36,0.0,30-59 DPD
2023-09-01,101007,Travel Reward,75,15000,0.0,4353.12,0.0,Current
2023-09-01,101008,Travel Reward,115,2500,2000.0,1320.38,0.0,Current
2023-09-01,101009,Cashback,27,10000,0.0,4791.11,2712.5,Current
2023-09-01,101010,Cashback,13,10000,535.84,1611.68,876.88,Current
2023-09-01,101011,Student,114,2500,0.0,877.96,0.0,Current
2023-09-01,101012,Cashback,111,5000,0.0,1233.51,0.0,Current
2023-09-01,101013,Cashback,22,5000,497.03,648.27,365.55,Current
2023-09-01,101014,Travel Reward,77,5000,0.0,109.41,64.71,Current
2023-09-01,101015,Student,75,1000,58.15,8.6,0.0,Current
2023-09-01,101016,Cashback,114,5000,351.04,4137.44,654.38,Current
2023-09-01,101017,Cashback,90,5000,827.37,1364.42,0.0,Current
2023-09-01,101018,Low APR,27,10000,171.86,2351.93,484.52,1-29 DPD
2023-09-01,101019,Cashback,78,10000,0.0,990.72,348.51,Current
2023-09-01,101020,Cashback,117,15000,0.0,3033.25,0.0,Current
2023-09-01,101021,Travel Reward,20,1000,45.99,490.86,337.6,60-89 DPD
2023-09-01,101022,Cashback,123,10000,171.72,5196.41,659.13,Current
2023-09-01,101023,Travel Reward,28,5000,105.24,355.92,0.0,Current
2023-09-01,101024,Travel Reward,42,15000,0.0,13500.0,13500.0,90+ DPD
2023-09-01,101025,Travel Reward,78,5000,15.93,2183.97,0.0,Current
2023-09-01,101026,Cashback,38,15000,337.98,5328.63,0.0,Current
2023-09-01,101027,Cashback,68,5000,0.0,2028.57,1300.93,Current
2023-09-01,101028,Travel Reward,27,5000,0.0,1490.49,0.0,Current
2023-09-01,101029,Travel Reward,72,2500,804.2,505.27,0.0,Current
2023-09-01,101030,Cashback,37,10000,0.0,1370.81,0.0,Current
2023-09-01,101031,Low APR,124,2500,2000.0,1583.17,314.96,Current
2023-09-01,101032,Cashback,19,10000,1609.34,2827.99,0.0,Current
2023-09-01,101033,Cashback,100,2500,640.5,68.97,0.0,Current
2023-09-01,101034,Travel Reward,50,1000,247.9,73.25,57.04,Current
2023-09-01,101035,Cashback,123,2500,563.71,688.14,0.0,Current
2023-09-01,101036,Cashback,38,5000,201.38,1475.58,0.0,Current
2023-09-01,101037,Cashback,118,2500,0.0,1144.83,0.0,Current
2023-09-01,101038,Student,36,5000,398.73,2056.8,0.0,Current
2023-09-01,101039,Travel Reward,56,15000,136.82,6240.07,0.0,Current
2023-09-01,101040,Cashback,46,1000,198.65,396.66,0.0,Current
2023-09-01,101041,Travel Reward,78,2500,0.0,2250.0,2250.0,90+ DPD
2023-09-01,101042,Cashback,12,10000,0.0,9000.0,9000.0,90+ DPD
2023-09-01,101043,Student,59,15000,542.11,4440.45,0.0,Current
2023-09-01,101044,Travel Reward,65,15000,265.07,693.72,458.7,Current
2023-09-01,101045,Travel Reward,29,15000,1118.04,4791.51,1733.56,Current
2023-09-01,101046,Low APR,66,2500,53.82,250.89,47.08,Current
2023-09-01,101047,Cashback,54,10000,189.47,3574.21,1722.07,Current
2023-09-01,101048,Cashback,32,2500,0.0,248.14,0.0,Current
2023-09-01,101049,Cashback,61,10000,1119.99,1991.13,1303.59,Current
2023-09-01,101050,Travel Reward,118,5000,433.87,817.97,0.0,Current
2023-09-01,101051,Travel Reward,104,15000,0.0,3207.07,0.0,Current
2023-09-01,101052,Travel Reward,59,15000,124.14,1029.97,791.4,Current
2023-09-01,101053,Cashback,106,10000,0.0,3373.93,2707.83,Current
2023-09-01,101054,Travel Reward,73,1000,300.67,391.16,80.86,Current
2023-09-01,101055,Travel Reward,34,10000,293.95,2908.02,1262.29,1-29 DPD
2023-09-01,101056,Travel Reward,61,5000,17.73,2576.51,0.0,Current
2023-09-01,101057,Cashback,15,15000,333.18,8197.96,0.0,Current
2023-09-01,101058,Student,126,15000,1668.19,5020.55,0.0,Current
2023-09-01,101059,Low APR,82,5000,99.87,2138.59,0.0,Current
2023-09-01,101060,Low APR,90,5000,34.26,886.55,664.09,Current
2023-09-01,101061,Cashback,38,5000,0.0,629.06,299.4,30-59 DPD
2023-09-01,101062,Low APR,60,2500,88.23,966.59,0.0,Current
2023-09-01,101063,Student,77,1000,55.52,445.96,144.98,Current
2023-09-01,101064,Cashback,28,2500,130.5,1064.23,0.0,Current
2023-09-01,101065,Cashback,86,1000,6.37,135.74,0.0,Current
2023-09-01,101066,Cashback,67,2500,0.0,221.29,0.0,Current
2023-09-01,101067,Student,117,5000,44.79,2030.75,0.0,Current
2023-09-01,101068,Cashback,36,10000,94.42,3955.25,0.0,Current
2023-09-01,101069,Travel Reward,56,2500,0.0,495.42,0.0,Current
2023-09-01,101070,Cashback,124,1000,374.69,246.17,68.91,Current
2023-09-01,101071,Travel Reward,42,2500,401.51,453.97,388.0,Current
2023-09-01,101072,Travel Reward,76,1000,170.52,273.67,0.0,Current
2023-09-01,101073,Travel Reward,90,15000,0.0,4037.38,2768.74,Current
2023-09-01,101074,Cashback,66,15000,0.0,13500.0,13500.0,90+ DPD
2023-09-01,101075,Travel Reward,16,5000,223.14,2051.44,0.0,Current
2023-09-01,101076,Low APR,9,10000,634.59,4953.42,0.0,Current
2023-09-01,101077,Low APR,46,25000,45.78,5248.54,1972.36,Current
2023-09-01,101078,Student,64,5000,33.29,947.27,653.8,Current
